id;municipio;poblacion_total;poblacion_mayores;proporcion_mayores
3028;Beniarrés;1089;317;29.11
24225;Villasabariego;1113;324;29.11
48078;Portugalete;43899;12780;29.11
43052;Xerta;1154;336;29.12
26132;San Román de Cameros;127;37;29.13
25180;Puiggròs;254;74;29.13
12114;Torás;254;74;29.13
43124;Riba, La;563;164;29.13
10041;Caminomorisco;1126;328;29.13
43035;Cabacés;302;88;29.14
10154;Rebollar;199;58;29.15
48051;Lanestosa;247;72;29.15
39004;Arenas de Iguña;1729;504;29.15
5030;Berrocalejo de Aragona;48;14;29.17
16176;Rada de Haro;48;14;29.17
16239;Vega del Codorno;144;42;29.17
31195;Orbaizeta;192;56;29.17
24161;Santiago Millas;360;105;29.17
5128;Mingorría;384;112;29.17
18906;Guájares, Los;1162;339;29.17
44155;Montalbán;1176;343;29.17
33023;Franco, El;3702;1080;29.17
3128;Teulada;12483;3641;29.17
5167;Navarrevisca;305;89;29.18
25191;Sanaüja;394;115;29.19
36017;Estrada, A;19886;5804;29.19
13092;Villanueva de la Fuente;1921;561;29.2
37152;Gomecello;404;118;29.21
23033;Frailes;1551;453;29.21
33056;Ribadesella;5557;1623;29.21
47212;Villalba de los Alcores;397;116;29.22
17102;Maçanet de Cabrenys;746;218;29.22
50105;Fayón;414;121;29.23
49081;Fuentesaúco;1601;468;29.23
37272;Saelices el Chico;171;50;29.24
43022;Batea;1849;541;29.26
36040;Portas;2802;820;29.26
33018;Coaña;3271;957;29.26
31204;Piedramillera;41;12;29.27
8177;Quar, La;41;12;29.27
50283;Villadoz;82;24;29.27
47216;Villán de Tordesillas;123;36;29.27
22176;Peraltilla;222;65;29.28
45072;Herencias, Las;789;231;29.28
24134;Robla, La;3607;1056;29.28
34218;Villaluenga de la Vega;519;152;29.29
21031;Encinasola;1304;382;29.29
50038;Ateca;1683;493;29.29
31040;Atez/Atetz;215;63;29.3
6071;Lapa, La;290;85;29.31
14032;Granjuela, La;406;119;29.31
16212;Torrubia del Campo;307;90;29.32
8212;Sant Feliu Sasserra;614;180;29.32
10183;Tornavacas;1016;298;29.33
12026;Benassal;1023;300;29.33
33076;Villaviciosa;14767;4331;29.33
29057;Genalguacil;409;120;29.34
46902;Gátova;409;120;29.34
45191;Villamuelas;610;179;29.34
37120;Encina de San Silvestre;109;32;29.36
44261;Villarquemado;865;254;29.36
22094;Chalamera;126;37;29.37
5095;Higuera de las Dueñas;269;79;29.37
1020;Kuartango;395;116;29.37
22046;Ballobar;882;259;29.37
10043;Campo Lugar;827;243;29.38
24227;Villaturiel;1872;550;29.38
9309;Regumiel de la Sierra;313;92;29.39
10008;Alcántara;1334;392;29.39
42113;Medinaceli;670;197;29.4
19165;Majaelrayo;51;15;29.41
22049;Barbués;85;25;29.41
22068;Borau;85;25;29.41
40069;Donhierro;85;25;29.41
44185;Pobo, El;102;30;29.41
26162;Valgañón;136;40;29.41
5232;Serrada, La;136;40;29.41
25104;Granyena de Segarra;153;45;29.41
34155;Ribas de Campos;153;45;29.41
26072;Herce;323;95;29.41
12101;San Rafael del Río;493;145;29.41
50039;Azuara;527;155;29.41
2031;Férez;612;180;29.41
29074;Montejaque;962;283;29.42
13032;Carrizosa;1125;331;29.42
47184;Valoria la Buena;700;206;29.43
45184;Ventas de San Julián, Las;231;68;29.44
45167;Toboso, El;1688;497;29.44
34003;Abia de las Torres;163;48;29.45
22230;Torla-Ordesa;326;96;29.45
16243;Villaescusa de Haro;489;144;29.45
2082;Villatoya;112;33;29.46
37235;Pedraza de Alba;224;66;29.46
21075;Villanueva de las Cruces;387;114;29.46
46112;Chulilla;679;200;29.46
44118;Ginebrosa, La;190;56;29.47
31205;Pitillas;526;155;29.47
31159;Lumbier;1320;389;29.47
25077;Coll de Nargó;553;163;29.48
33055;Ribadedeva;1716;506;29.49
40136;Muñoveros;139;41;29.5
50011;Albeta;139;41;29.5
10011;Aldeacentenera;593;175;29.51
10083;Garvín;105;31;29.52
26028;Bergasa;166;49;29.52
17232;Vilopriu;210;62;29.52
17177;Sant Pau de Segúries;735;217;29.52
4064;Mojácar;7312;2159;29.53
24008;Astorga;10226;3020;29.53
37148;Garcihernández;413;122;29.54
49151;Perdigón, El;667;197;29.54
44053;Camañas;132;39;29.55
50154;Mainar;176;52;29.55
43045;Colldejou;159;47;29.56
22113;Fueva, La;609;180;29.56
26170;Villar de Arnedo, El;609;180;29.56
6033;Casas de Don Pedro;1370;405;29.56
8036;Calonge de Segarra;186;55;29.57
10129;Morcillo;355;105;29.58
25073;Cervià de les Garrigues;639;189;29.58
22175;Peralta de Calasanz;267;79;29.59
42215;Vinuesa;845;250;29.59
45182;Ventas con Peña Aguilera, Las;1159;343;29.59
9279;Quemada;250;74;29.6
2048;Minaya;1446;428;29.6
26177;Villoslada de Cameros;341;101;29.62
9369;Sotillo de la Ribera;476;141;29.62
10099;Holguera;601;178;29.62
16202;Talayuelas;871;258;29.62
21037;Granado, El;496;147;29.64
44160;Mosqueruela;533;158;29.64
22205;San Esteban de Litera;614;182;29.64
25911;Plans de Sió, Els;516;153;29.65
15008;Bergondo;6851;2031;29.65
16035;Beteta;236;70;29.66
10181;Tejeda de Tiétar;755;224;29.67
15051;Mugardos;5225;1550;29.67
27031;Monforte de Lemos;18054;5356;29.67
43023;Bellmunt del Priorat;283;84;29.68
1023;Elvillar/Bilar;310;92;29.68
15074;Rois;4339;1288;29.68
19121;Fuentelencina;320;95;29.69
25133;Maials;896;266;29.69
46043;Aielo de Rugat;165;49;29.7
43154;Torroja del Priorat;138;41;29.71
29014;Alpandeire;276;82;29.71
43071;Horta de Sant Joan;1168;347;29.71
2063;Pozohondo;1538;457;29.71
46185;Otos;434;129;29.72
50102;Fabara;1060;315;29.72
22053;Benabarre;1161;345;29.72
42125;Muriel Viejo;74;22;29.73
17192;Setcases;185;55;29.73
50176;Morata de Jiloca;259;77;29.73
33025;Gozón;10362;3081;29.73
9908;Valle de Losa;501;149;29.74
45153;San Pablo de los Montes;1698;505;29.74
39035;Laredo;10710;3186;29.75
25123;Lladorre;252;75;29.76
18909;Morelábor;578;172;29.76
29063;Jimera de Líbar;393;117;29.77
40195;Sepúlveda;991;295;29.77
9195;Llano de Bureba;47;14;29.79
9416;Valle de Zamanzas;47;14;29.79
47223;Villardefrades;141;42;29.79
22182;Plan;282;84;29.79
19103;Checa;282;84;29.79
28097;Navarredonda y San Mamés;151;45;29.8
25046;Belianes;510;152;29.8
16026;Atalaya del Cañavate;104;31;29.81
17107;Molló;369;110;29.81
2065;Pozuelo;463;138;29.81
43175;Vilalba dels Arcs;624;186;29.81
38033;San Andrés y Sauces;4250;1267;29.81
5197;Salobral;114;34;29.82
44086;Cretas;550;164;29.82
6102;Puebla de Alcocer;1120;334;29.82
43085;Molar, El;305;91;29.84
45138;Puente del Arzobispo, El;1163;347;29.84
13009;Aldea del Rey;1565;467;29.84
31241;Urraul Alto;134;40;29.85
18005;Albuñán;412;123;29.85
44108;Fresneda, La;459;137;29.85
16244;Villagarcía del Llano;757;226;29.85
22901;Valle de Hecho;794;237;29.85
13040;Fernán Caballero;985;294;29.85
6081;Medina de las Torres;1149;343;29.85
26053;Corera;278;83;29.86
37175;Machacón;442;132;29.86
33033;Lena;10347;3090;29.86
10136;Oliva de Plasencia;298;89;29.87
25118;Juncosa;375;112;29.87
10111;Madrigal de la Vera;1530;457;29.87
16118;Ledaña;1637;489;29.87
25079;Cubells;338;101;29.88
34047;Carrión de los Condes;2005;599;29.88
18064;Dehesas de Guadix;388;116;29.9
8079;Estany, L';398;119;29.9
18012;Algarinejo;2388;714;29.9
18141;Murtas;458;137;29.91
18034;Cacín;528;158;29.92
4089;Taberno;956;286;29.92
12129;Vilafranca/Villafranca del Cid;2136;639;29.92
16053;Cañizares;441;132;29.93
12070;Jana, la;675;202;29.93
9413;Valle de Valdebezana;471;141;29.94
3112;Relleu;1256;376;29.94
43084;Miravet;691;207;29.96
5115;Maello;701;210;29.96
13037;Cózar;931;279;29.97
42149;Rábanos, Los;467;140;29.98
40228;Villaverde de Íscar;577;173;29.98
32019;Carballiño, O;13881;4162;29.98
19231;Rebollosa de Jadraque;10;3;30
42051;Carabantes;20;6;30
47042;Castromembibre;50;15;30
44085;Cosa;60;18;30
26093;Mansilla de la Sierra;60;18;30
40008;Aldealengua de Santa María;70;21;30
44019;Alobras;70;21;30
26004;Ajamil de Cameros;90;27;30
44109;Frías de Albarracín;110;33;30
22027;Angüés;370;111;30
27065;Vilalba;13779;4134;30
1055;Valdegovía/Gaubea;1063;319;30.01
15036;Ferrol;63052;18928;30.02
26080;Igea;646;194;30.03
22143;Laspaúles;233;70;30.04
48033;Ereño;273;82;30.04
10174;Segura de Toro;183;55;30.05
50290;Villanueva de Huerva;386;116;30.05
9251;Pancorbo;426;128;30.05
39024;Comillas;2106;633;30.06
24082;Hospital de Órbigo;961;289;30.07
44206;San Agustín;133;40;30.08
46076;Bugarra;778;234;30.08
22055;Berbegal;319;96;30.09
47083;Matilla de los Caños;103;31;30.1
40073;Escalona del Prado;465;140;30.11
2040;Hoya-Gonzalo;621;187;30.11
44068;Castelserás;787;237;30.11
25005;Alàs i Cerc;322;97;30.12
32069;Ribadavia;4940;1488;30.12
9400;Vadocondes;365;110;30.14
43040;Capçanes;418;126;30.14
16032;Belinchón;398;120;30.15
26057;Daroca de Rioja;63;19;30.16
10005;Aceituna;577;174;30.16
37291;San Pedro de Rozados;275;83;30.18
13076;Santa Cruz de los Cáñamos;487;147;30.18
2080;Villapalacios;550;166;30.18
15081;Somozas, As;1057;319;30.18
50045;Belchite;1514;457;30.18
4031;Cantoria;3559;1074;30.18
44189;Pozondón;53;16;30.19
31030;Arellano;159;48;30.19
18018;Alquife;573;173;30.19
31029;Arcos, Los;1139;344;30.2
27029;Meira;1745;527;30.2
40903;Marazoleja;96;29;30.21
12064;Fuentes de Ayódar;96;29;30.21
22181;Piracés;96;29;30.21
47033;Canalejas de Peñafiel;235;71;30.21
26158;Tudelilla;341;103;30.21
13024;Brazatortas;1003;303;30.21
12001;Atzeneta del Maestrat;1314;397;30.21
40192;Sauquillo de Cabezas;139;42;30.22
47174;Trigueros del Valle;321;97;30.22
31009;Aibar/Oibar;761;230;30.22
25111;Guixers;129;39;30.23
43115;Pradell de la Teixeta;172;52;30.23
42019;Almarza;622;188;30.23
9483;Zazuar;205;62;30.24
5049;Cardeñosa;420;127;30.24
48028;Ea;820;248;30.24
28039;Cervera de Buitrago;162;49;30.25
22035;Arén;314;95;30.25
37213;Nava de Béjar;76;23;30.26
33013;Caravia;499;151;30.26
4095;Uleila del Campo;823;249;30.26
39065;Rozas de Valdearroyo, Las;261;79;30.27
22044;Bailo;261;79;30.27
44075;Celadas;337;102;30.27
33058;Riosa;1751;530;30.27
47053;Cogeces de Íscar;142;43;30.28
10012;Aldea del Cano;601;182;30.28
25070;Castellserà;981;297;30.28
29003;Alfarnate;1053;319;30.29
22039;Ayerbe;1073;325;30.29
44024;Anadón;33;10;30.3
9036;Bañuelos de Bureba;33;10;30.3
42003;Adradas;66;20;30.3
34210;Villahán;99;30;30.3
47195;Villabáñez;505;153;30.3
6137;Valdecaballeros;1066;323;30.3
13050;Labores, Las;541;164;30.31
43006;Aldover;877;266;30.33
18904;Alpujarra de la Sierra;953;289;30.33
25193;Sant Llorenç de Morunys;999;303;30.33
9441;Villaldemiro;89;27;30.34
16108;Huelves;89;27;30.34
19061;Campisábalos;89;27;30.34
37025;Aldehuela de la Bóveda;267;81;30.34
34005;Alar del Rey;923;280;30.34
9003;Adrada de Haza;201;61;30.35
37237;Pedrosillo de los Aires;313;95;30.35
19067;Cardoso de la Sierra, El;56;17;30.36
6144;Valverde de Llerena;550;167;30.36
47004;Alaejos;1370;416;30.36
17106;Mollet de Peralada;214;65;30.37
3045;Bolulla;428;130;30.37
10054;Casas del Castañar;573;174;30.37
44213;Singra;79;24;30.38
47117;Piña de Esgueva;316;96;30.38
50109;Frago, El;125;38;30.4
19011;Alcolea del Pinar;329;100;30.4
22089;Castillonroy;329;100;30.4
24070;Fabero;4074;1239;30.41
31128;Isaba/Izaba;401;122;30.42
15024;Cerceda;5010;1524;30.42
44224;Torre de las Arcas;23;7;30.43
47151;San Salvador;23;7;30.43
37292;San Pelayo de Guareña;92;28;30.43
19096;Condemios de Arriba;115;35;30.43
25055;Biosca;184;56;30.43
10155;Riolobos;1183;360;30.43
18183;Válor;683;208;30.45
37107;Ciudad Rodrigo;11634;3543;30.45
33037;Mieres;36024;10969;30.45
10002;Abertura;371;113;30.46
10079;Garganta la Olla;893;272;30.46
44145;Mas de las Matas;1228;374;30.46
50057;Brea de Aragón;1507;459;30.46
15001;Abegondo;5561;1694;30.46
25035;Sentiu de Sió, La;443;135;30.47
5035;Blascosancho;105;32;30.48
37380;Zarapicos;59;18;30.51
43151;Torre de Fontaubella, La;118;36;30.51
50261;Torrellas;236;72;30.51
31164;Mélida;711;217;30.52
15022;Cedeira;6474;1976;30.52
43060;Flix;3314;1012;30.54
5046;Canales;36;11;30.56
34113;Olea de Boedo;36;11;30.56
44231;Torrijas;36;11;30.56
40125;Matilla, La;72;22;30.56
44067;Castelnou;108;33;30.56
16036;Boniches;144;44;30.56
44017;Aliaga;337;103;30.56
22217;Sena;481;147;30.56
3127;Tàrbena;625;191;30.56
5110;Lanzahíta;828;253;30.56
10064;Cilleros;1548;473;30.56
12132;Vilanova d'Alcolea;579;177;30.57
13903;Arenales de San Gregorio;592;181;30.57
24122;Puente de Domingo Flórez;1400;428;30.57
46106;Chelva;1652;505;30.57
47059;Curiel de Duero;121;37;30.58
40012;Aldea Real;278;85;30.58
25170;Bellaguarda;291;89;30.58
26183;Zorraquín;85;26;30.59
22019;Alerre;219;67;30.59
18046;Castril;1971;603;30.59
12022;Bejís;402;123;30.6
26134;Santa Coloma;98;30;30.61
37333;Valdelacasa;196;60;30.61
16073;Cervera del Llano;209;64;30.62
2084;Villaverde de Guadalimar;307;94;30.62
37086;Carpio de Azaba;111;34;30.63
8060;Castellfollit de Riubregós;160;49;30.63
37040;Barbadillo;395;121;30.63
31013;Améscoa Baja;715;219;30.63
13049;Horcajo de los Montes;793;243;30.64
42174;Sotillo del Rincón;186;57;30.65
10095;Herreruela;323;99;30.65
6125;Siruela;1791;549;30.65
9345;Santa Cruz de la Salceda;137;42;30.66
10093;Hernán-Pérez;411;126;30.66
37323;Topas;512;157;30.66
16033;Belmonte;1784;547;30.66
16187;Salinas del Manzano;75;23;30.67
50114;Fuendetodos;150;46;30.67
10023;Arroyomolinos;815;250;30.67
3027;Beniardà;251;77;30.68
9134;Frías;264;81;30.68
10190;Torrejón el Rubio;518;159;30.69
25009;Albi, L';756;232;30.69
26122;Rasillo de Cameros, El;153;47;30.72
33074;Vegadeo;3853;1184;30.73
26034;Briones;732;225;30.74
5027;Berlanas, Las;322;99;30.75
47035;Carpio;943;290;30.75
10061;Ceclavín;1765;543;30.76
42193;Valdelagua del Cerro;13;4;30.77
19097;Congostrina;13;4;30.77
19294;Ujados;26;8;30.77
47168;Torrecilla de la Torre;26;8;30.77
50214;Pomer;26;8;30.77
31119;Güesa/Gorza;39;12;30.77
19234;Retiendas;52;16;30.77
37116;Doñinos de Ledesma;65;20;30.77
10161;Ruanes;78;24;30.77
47185;Valverde de Campos;104;32;30.77
34176;Sotobañado y Priorato;156;48;30.77
13006;Alcoba;562;173;30.78
13001;Abenójar;1325;408;30.79
36034;Neves, As;3673;1131;30.79
37171;Ledrada;448;138;30.8
18902;Valle, El;948;292;30.8
44141;Lledó;172;53;30.81
15035;Fene;12391;3818;30.81
50051;Biota;850;262;30.82
25227;Torre de Cabdella, La;785;242;30.83
9075;Cardeñuela Riopico;107;33;30.84
3081;Xaló;2996;924;30.84
1057;Villabuena de Álava/Eskuernaga;282;87;30.85
5162;Navalperal de Tormes;81;25;30.86
2027;Corral-Rubio;298;92;30.87
14051;Pedroche;1474;455;30.87
31021;Aranarache/Aranaratxe;68;21;30.88
5056;Castellanos de Zapardiel;136;42;30.88
25062;Camarasa;787;243;30.88
31012;Allo;997;308;30.89
29086;Sayalonga;1609;497;30.89
40145;Navas de Oro;1262;390;30.9
27016;Chantada;7943;2454;30.9
5087;Gotarrendura;165;51;30.91
50175;Morata de Jalón;1061;328;30.91
47150;San Román de Hornija;304;94;30.92
43073;Llorac;97;30;30.93
46259;Villargordo del Cabriel;582;180;30.93
25219;Tarroja de Segarra;181;56;30.94
34221;Villamediana;181;56;30.94
25042;Baronia de Rialb, La;223;69;30.94
24049;Castropodame;1577;488;30.94
8142;Nou de Berguedà, La;168;52;30.95
5001;Adanero;210;65;30.95
4063;María;1202;372;30.95
9451;Villanueva de Gumiel;281;87;30.96
13015;Almodóvar del Campo;5740;1777;30.96
25022;Alòs de Balaguer;113;35;30.97
43130;Rocafort de Queralt;242;75;30.99
24004;Almanza;626;194;30.99
50119;Gelsa;997;309;30.99
31230;Torralba del Río;100;31;31
25161;Conca de Dalt;429;133;31
37212;Navacarros;129;40;31.01
6056;Garbayuela;490;152;31.02
2016;Bienservida;561;174;31.02
6053;Fuente del Arco;664;206;31.02
23001;Albanchez de Mágina;951;295;31.02
42050;Cañamaque;29;9;31.03
19119;Fuencemillán;87;27;31.03
10122;Millanes;232;72;31.03
13038;Chillón;1763;547;31.03
4037;Chirivel;1536;477;31.05
16024;Arguisuelas;132;41;31.06
46092;Castielfabib;293;91;31.06
47092;Montealegre de Campos;103;32;31.07
16151;Paredes;74;23;31.08
44101;Ferreruela de Huerva;74;23;31.08
26015;Arenzana de Abajo;251;78;31.08
39101;Valle de Villaverde;251;78;31.08
42096;Gómara;296;92;31.08
40185;Santa María la Real de Nieva;901;280;31.08
16082;Enguídanos;312;97;31.09
46241;Titaguas;505;157;31.09
12121;Traiguera;1335;415;31.09
47189;Velascálvaro;164;51;31.1
10025;Barrado;373;116;31.1
46095;Caudete de las Fuentes;701;218;31.1
24039;Carrizo;2190;681;31.1
26040;Cañas;90;28;31.11
8293;Vallcebre;270;84;31.11
5211;San Juan de la Nava;434;135;31.11
34135;Pomar de Valdivia;479;149;31.11
16055;Carboneras de Guadazaón;765;238;31.11
9288;Quintanapalla;106;33;31.13
40079;Fresno de Cantespino;302;94;31.13
2004;Albatana;652;203;31.13
37046;Béjar;11877;3697;31.13
40231;Yanguas de Eresma;122;38;31.15
8303;Vilanova de Sau;305;95;31.15
9384;Tordómar;305;95;31.15
5204;Sanchidrián;703;219;31.15
19088;Ciruelas;138;43;31.16
22008;Albalatillo;199;62;31.16
46056;Beniatjar;215;67;31.16
46242;Torrebaja;398;124;31.16
8229;Sant Mateu de Bages;629;196;31.16
37244;Peñacaballera;154;48;31.17
22186;Pozán de Vero;231;72;31.17
16253;Villar de Cañas;385;120;31.17
13002;Agudo;1597;498;31.18
50146;Lucena de Jalón;234;73;31.2
5178;Palacios de Goda;407;127;31.2
46243;Torrella;141;44;31.21
16010;Alcázar del Rey;157;49;31.21
5005;Albornos;173;54;31.21
33009;Cabranes;1102;344;31.22
5041;Burgohondo;1249;390;31.22
9310;Reinoso;16;5;31.25
19296;Utande;32;10;31.25
19306;Valderrebollo;32;10;31.25
9050;Berberana;48;15;31.25
42152;Recuerda;64;20;31.25
49244;Villageriz;64;20;31.25
50279;Velilla de Jiloca;64;20;31.25
16012;Alconchel de la Estrella;80;25;31.25
50135;Layana;96;30;31.25
49095;Hiniesta, La;304;95;31.25
31044;Bakaiku;336;105;31.25
33047;Peñamellera Baja;1216;380;31.25
23026;Castillo de Locubín;3895;1217;31.25
10126;Montánchez;1606;502;31.26
10036;Cabrero;339;106;31.27
4090;Tahal;371;116;31.27
25164;Penelles;422;132;31.28
45075;Hontanar;147;46;31.29
25194;Sant Ramon;489;153;31.29
13098;Viso del Marqués;2122;664;31.29
50086;Codos;230;72;31.3
6086;Montemolín;1271;398;31.31
36030;Mondariz;4443;1391;31.31
36009;Cañiza, A;5054;1583;31.32
19308;Valfermoso de Tajuña;83;26;31.33
44034;Bañón;150;47;31.33
18179;Torvizcón;616;193;31.33
9159;Hontanas;67;21;31.34
9244;Padrones de Bureba;67;21;31.34
31168;Metauten;268;84;31.34
47116;Pesquera de Duero;418;131;31.34
9902;Valle de Santibáñez;485;152;31.34
50183;Munébrega;370;116;31.35
34083;Herrera de Pisuerga;1882;590;31.35
33069;Soto del Barco;3806;1193;31.35
16278;Zafrilla;51;16;31.37
34099;Manquillos;51;16;31.37
9115;Cubo de Bureba;102;32;31.37
45008;Aldea en Cabo;204;64;31.37
5176;Padiernos;271;85;31.37
10087;Guadalupe;1769;555;31.37
45037;Carpio de Tajo, El;1849;580;31.37
22082;Castejón del Puente;325;102;31.38
2062;Povedilla;392;123;31.38
16060;Casas de Benítez;803;252;31.38
13091;Villamayor de Calatrava;634;199;31.39
37206;Moríñigo;86;27;31.4
42115;Miño de Medinaceli;86;27;31.4
49040;Castrillo de la Guareña;121;38;31.4
37335;Valdelosa;414;130;31.4
6139;Valencia de las Torres;500;157;31.4
37103;Cespedosa de Tormes;500;157;31.4
43067;Ginestar;774;243;31.4
40122;Marugán;745;234;31.41
16070;Castillejo-Sierra;35;11;31.43
19221;Piqueras;35;11;31.43
34242;Villodrigo;105;33;31.43
10001;Abadía;334;105;31.44
39029;Escalante;741;233;31.44
25910;Josa i Tuixén;124;39;31.45
22045;Baldellou;89;28;31.46
5105;Hoyos del Espino;356;112;31.46
34205;Villaconancio;54;17;31.48
5125;Mengamuñoz;54;17;31.48
9347;Santa Gadea del Cid;162;51;31.48
37215;Nava de Sotrobal;162;51;31.48
29081;Pujerra;270;85;31.48
16018;Almonacid del Marquesado;435;137;31.49
24197;Vega de Infanzones;848;267;31.49
33011;Cangas del Narcea;11568;3643;31.49
6034;Casas de Reina;200;63;31.5
25908;Fígols i Alinyà;254;80;31.5
9259;Pedrosa de Río Úrbel;254;80;31.5
43113;Pont d'Armentera, El;492;155;31.5
24098;Matallana de Torío;1254;395;31.5
17064;Espolla;403;127;31.51
16039;Buenache de Alarcón;457;144;31.51
9211;Melgar de Fernamental;1520;479;31.51
47172;Torrescárcela;165;52;31.52
18074;Ferreira;314;99;31.53
14063;Valenzuela;1037;327;31.53
6017;Baterno;241;76;31.54
18007;Albuñuelas;780;246;31.54
19176;Mazuecos;317;100;31.55
9218;Milagros;412;130;31.55
43070;Guiamets, Els;263;83;31.56
40074;Escarabajosa de Cabezas;282;89;31.56
37297;Santibáñez de Béjar;450;142;31.56
10015;Aldeanueva del Camino;716;226;31.56
5163;Navaluenga;2161;682;31.56
42144;Quintana Redonda;510;161;31.57
2006;Alcadozo;643;203;31.57
45006;Alcaudete de la Jara;1641;518;31.57
19267;Terzaga;19;6;31.58
31211;Orreaga/Roncesvalles;19;6;31.58
34033;Boada de Campos;19;6;31.58
47002;Aguasal;19;6;31.58
5206;San Esteban de los Patos;19;6;31.58
43057;Febró, La;38;12;31.58
42008;Alcubilla de las Peñas;57;18;31.58
40218;Valle de Tabladillo;76;24;31.58
42154;Renieblas;114;36;31.58
